prefLabel@es,term_id
stress cycle,LT2767176
stress distribution,LT4559831
stress distribution histogram,LT4782347
stress for continuous operation,LT3427248
stress for plate buckling,LT6025574
stress gradient,LT8056161
stress gradient influence,LT5426454
stress in crankpin fillet,LT6387282
stress in journal fillet,LT8593013
stress in minimum section,LT5462158
stress in transient condition,LT7797018
stress influence factor,LT8222399
stress multiplier factor,LT4483125
stress per unit facewidth,LT5618938
stress ratio,LT8857108
stress redistribution,LT9470357
stress riser,LT3996469
stress spectrum,LT2188929
stringent requirement,LT7807616
stringer on transverse,LT9908844
strips type,LT1478259
stroke cycle,LT1645816
stroke cycle engine,LT5321160
stroke peening,LT9285018
strong axis,LT7532902
structural FE model,LT9964378
structural arrangement,LT6642016
structural collapse,LT5492670
structural configuration,LT4205811
structural detail,LT8867494
structural discontinuity,LT7801398
structural element,LT3662463
structural member,LT2445724
structural problem,LT3318375
structural weight,LT1393248
structure on deck,LT7841015
structures of fixed container,LT9160710
strut load,LT7162956
subject to load,LT1320180
subject to special consideration,LT6054078
submersion of shaft,LT1147002
subsection,LT5229785
subsequent calculation,LT5920194
subsurface crack,LT9596600
subsurface defect,LT1217546
subsurface fatigue,LT4288315
subsurface transition,LT1547115
successful vessel approval,LT1097548
successive shock,LT9342483
suction side,LT2911228
suitable elastic coupling,LT7761705
suitable equipment,LT8605693
sulphur content,LT6846579
sun pinion,LT9583621
suppliers specification,LT2480315
supply for proper operation,LT7876310
supporting structural member,LT2464903
surface condition,LT2493000
surface condition factor,LT9851653
surface condition influence,LT4716630
surface condition influence term,LT4541635
surface durability,LT2807144
surface effect as correction,LT1770765
surface element,LT3280208
surface fatigue,LT7438505
surface fatigue strength,LT7703957
surface finish,LT3288385
surface hardened steel,LT2653057
surface hardening,LT9730318
surface hardness,LT4308852
surface hardness range,LT5794543
surface imperfection,LT2082023
surface preparation,LT4874886
surface pressure from guide,LT8560419
surface quality grade,LT4323450
surface roughness,LT9939319
surface roughness in flange,LT2893311
surface temperature,LT7520716
surface treatment,LT3424868
surface warp,LT6694424
surfaces of metallic part,LT3693175
surfaces roughness,LT8957182
surfaces with machining,LT8637321
surveillance and simulation mode,LT8157160
surveillance mode,LT8379612
surveillance mode if failure,LT7195335
survey arrangement,LT7092573
survey arrangement machinery,LT8838230
survival probability,LT2384747
synthetic mineral blasting medium,LT2811637
system,LT3456481
system assessment,LT7174032
system capability,LT9002559
system commissioning,LT9639666
system concept,LT2146263
system design philosophy,LT1394170
system documentation,LT5579503
system functionality,LT8758003
system layout,LT3653563
system manufacturer,LT2176017
system of prime mover,LT8365089
system xx,LT4491040
table for statistical evaluation,LT6179081
tables of maximum,LT2127494
tan _n,LT7708618
tangent stiffness,LT2656043
tangential component,LT4867542
tangential field strength,LT9842806
tangential force,LT3449279
tank end,LT3787326
tank for liquefied gas,LT8573431
tank level,LT3269112
tank top plating,LT8937120
tank web,LT3473916
tapering part,LT1401223
target hull girder,LT9343536
target hull girder shear,LT2849080
target location,LT3722853
target location for hull,LT9711563
target shear force,LT6880372
target value,LT4499889
task help,LT2131651
technical background,LT7002178
technical discipline,LT2191746
technical supply condition,LT2566388
technique described in Figure,LT8704228
technique in accordance,LT8960690
technique of curved object,LT9057659
technique single image,LT6709685
techniques in accordance,LT5882043
temperature in excess,LT9443186
temperatures in excess,LT1939350
temporary hump,LT1824645
temporary occasional peak,LT4753234
tensile residual,LT2957238
tensile strength,LT5454539
tensile strength of material,LT1806330
tensile stress,LT5757140
tension fillet,LT7084765
tension force,LT8206578
tension stiffness,LT8962505
tension stress,LT6805222
tensioned side,LT9789417
tensioning of lashing,LT7440522
term for high cycle,LT4042538
term for low cycle,LT4007103
test,LT1556960
test agency,LT2223843
test arrangement,LT4803634
test at full load,LT8401755
test calculation,LT7537382
test damage case,LT2900437
test laboratory,LT1032760
test load,LT3012430
test of alarm functionality,LT3184080
test panel type,LT2921773
test piece,LT6320835
test rig,LT9247263
test sample,LT1405068
test severity,LT9249463
test specimen,LT2270213
test strategy,LT6848101
test vessel,LT2130566
tested object,LT2539891
testing,LT3540156
testing apparatus,LT4512111
testing arrangement,LT8570393
testing equipment,LT3529762
testing load,LT5789001
testing machine,LT2421410
testing method,LT8692842
testing of TMCP material,LT6601428
testing of casting,LT7314776
testing of equipment,LT3800090
testing of forging,LT3395199
testing of fusion,LT8612598
testing of rolled steel,LT1736929
testing of steel,LT2096800
testing of weld,LT5351813
testing of weld connection,LT5449720
testing volume,LT2652818
tetrahedral element,LT8667439
text book,LT8601046
thermal expansion,LT2593999
thickness,LT7182562
thickness at considered section,LT1893191
thickness etc,LT9324271
thickness measurement,LT5711166
thickness of flat bar,LT3959385
thickness of propeller,LT2638713
thickness on fatigue strength,LT7525204
thin plate,LT2200363
thin rim,LT4467232
third layer thickness,LT6521649
thorough examination,LT2386575
throw between main bearing,LT1067729
thrust bearing,LT5295035
thrust coefficient,LT8179507
thruster,LT7746204
tier,LT5393837
tier bottom,LT8836242
tier top,LT7755147
tilt moment,LT1781281
tilting line,LT1062930
timber loading data,LT4713106
time base with Twin,LT6419326
time domain,LT2003266
time lag,LT2667685
tip area,LT7094188
tip diameter,LT9619459
tip radius,LT8959193
tip region,LT8338426
tip relief,LT1351733
tolerance band,LT4778194
tolerance limit,LT8579076
tolerances of container,LT7035309
tonnes DW,LT4094758
tool module,LT2053054
tool ref,LT1292179
tooth,LT6444627
tooth breakage,LT7373849
tooth flank,LT2984323
tooth flank curvature,LT6088362
tooth force,LT8086910
tooth form,LT7874305
tooth in normal section,LT9875756
tooth loading,LT3136620
tooth profile,LT4764589
tooth root chord,LT8487769
tooth root fillet,LT5042260
tooth root strength,LT6258498
tooth stiffness,LT3125162
tooth strength,LT6182471
tooth thickness modification,LT5287138
tooth tilt,LT9073484
tooth tip,LT5880899
top land thickness,LT7377433
torque,LT2142691
torque characteristic,LT5230828
torque classis,LT2257434
torque induced force,LT4774681
torque range,LT5976799
torque response,LT9606206
torque reversal,LT9028306
torque reversal criterion,LT3671087
torque transmission,LT7503348
torsion,LT6280721
torsion fatigue,LT9072918
torsion fatigue strength,LT1779765
torsional buckling,LT5427352
torsional buckling stress,LT2722254
torsional fatigue,LT3070775
torsional fatigue strength,LT3021710
torsional load,LT6020989
torsional moment,LT1186977
torsional moment distribution,LT7658740
torsional moment of inertia,LT7653496
torsional shaft stiffness,LT1542747
torsional stiffener,LT4963191
torsional stiffness,LT4454930
torsional stiffness of box,LT1175334
torsional stress,LT4154044
torsional testing,LT1978974
torsional vibration,LT3246869
torsional vibration analysis,LT5077064
torsional vibration calculation,LT8047725
torsional vibration measurement,LT5419627
torsional vibration stress,LT7925233
torsional vibrations between pinion,LT9533017
torsional vibrations stress,LT9694170
torsional vibratory stress,LT1050148
total active flank,LT3789015
total contact ratio,LT3544546
total geometrical stress,LT1418883
total hull girder,LT3406516
total hull girder section,LT4384820
total number column,LT5008279
total number of column,LT8023345
total number of ice,LT3248045
total number of load,LT6456844
total profile form deviation,LT7980874
total transverse load,LT2061430
traditional classification rule,LT8577165
train bearing,LT5346760
transfer correction,LT6851861
transient condition,LT6751525
transient criterion,LT4935789
transient operation,LT6373502
transient torsional stress,LT9458877
transient vibration criterion,LT3886847
transition between shell element,LT7900966
transition between weld,LT2789976
transition point,LT5139022
transition zone,LT3967833
transmission of load,LT8047319
transmission of ultrasound,LT5217045
transmission pulse strength,LT1348793
transversal load distribution,LT3321181
transversal plane,LT3974758
transverse,LT1886642
transverse acceleration factor,LT9086407
transverse bulkhead,LT7686072
transverse bulkhead location,LT9719110
transverse bulkhead position,LT4839274
transverse bulkhead structure,LT6723317
transverse component,LT1396473
transverse compression,LT4481304
transverse contact ratio,LT5069016
transverse deflection,LT4171810
transverse dimensionless acceleration,LT8257260
transverse direction,LT2532084
transverse force,LT8230921
transverse frame,LT6769243
transverse frame position,LT8429048
transverse girder,LT4545895
transverse imperfection,LT5618017
transverse load,LT7554768
transverse position of shear,LT1563387
transverse pressure,LT6837229
transverse pressure angle,LT3441986
transverse racking force,LT5858384
transverse section,LT6217160
transverse stress,LT3585404
transverse web,LT6150200
transverse web frame,LT4347854
trend curve,LT9484910
trim correction,LT9784095
trim limit,LT9809360
trim range,LT6714018
truss element,LT9771814
tube voltage,LT2424676
tunnel thruster,LT3409977
twin crystal,LT6556845
twin crystal probe,LT1432448
twin rudder installation,LT8833514
twist characteristic,LT9209921
twist function,LT9292898
twist locks,LT7933948
type approval,LT4759585
type approval certificate,LT2076657
type engine,LT8797340
type of discontinuity,LT4075670
type of loading,LT8523821
type of pitch,LT1642327
type of probe,LT9200345
type of structure,LT6103046
type or vessel size,LT1686180
type profile,LT5763233
types of finite element,LT6056000
types of pitch,LT2059586
typical SWL,LT9676748
typical SWL value,LT3507534
typical for ship,LT4205179
typical load,LT1399008
typical plate,LT8762140
typical value,LT4888989
ultimate buckling,LT3234775
ultimate buckling capacity,LT6578308
ultimate capacity,LT4390522
ultimate capacity limit,LT7464583
ultimate capacity model,LT8847401
ultimate capacity prediction,LT7667802
ultimate hull girder,LT7438222
ultimate hull girder capacity,LT8771723
ultimate limit state,LT5143201
ultimate load,LT1875055
ultimate moment capacity,LT6026144
ultimate strength,LT1267571
ultimate strength analysis,LT5204534
ultimate strength assessment,LT4160012
ultimate strength characteristic,LT2860101
ultimate strength limit,LT3259166
ultimate strength prediction,LT8335266
ultimate tensile strength,LT5620561
ultrasonic apparatus,LT9856217
ultrasonic beam,LT2065735
ultrasonic equipment,LT5090561
ultrasonic system,LT4047801
ultrasonic test unit,LT4173215
ultrasonic testing,LT6036925
ultrasonic testing report,LT7803302
